velikost_zamestnancu	pravni_forma	ico	nazev	obor_podnikani	status	platce_dph	rok_vzniku	obec	psc	statutari	nace_kody	okres	datum_vzniku
neuv.	s.r.o.	23108622	KronWork One s.r.o.	Opravy a údržba obuvi a kožených výrobků; Výroba konstrukčních kovových výrobků; Destilace, rektifikace a míchaní lihovin; Výroba krmiv; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Výroba oděvů; Výroba pryžových a plastových výrobků; Poskytování ubytování; Pěstování lesa a jiné činnosti v oblasti lesnictví; Podpůrné činnosti pro rostlinnou výrobu; Podpůrné činnosti pro zemědělství a posklizňové činnosti; Těžba a dobývání ostatních nerostných surovin; Příprava staveniště; Výroba ostatních nekovových minerálních výrobků; Nespecializovaný maloobchod; Pilařská výroba a impregnace dřeva; zpracování a konečná úprava dřeva; Živočišná výroba; Nespecializovaný velkoobchod; Podpůrné činnosti pro lesnictví; Výroba potravinářských výrobků	aktivní	ne	2025	Liberec	46007	Sergii Danylych	95230;251;11010;109;00;14;22;55;02100;01610;016;08;43120;23;471;16100;01493;46900;02400;10	Liberec	2025-03-26
neuv.	s.r.o.	23105682	M.K.M-Industriemontagen s.r.o.	Nespecializovaný maloobchod; Výroba nožířských výrobků, nástrojů a železářských výrobků; Nespecializovaný velkoobchod; Výroba ostatních nekovových minerálních výrobků; Příprava staveniště; Výroba konstrukčních kovových výrobků	aktivní	ne	2025	Liberec	46001	Meik Müller; Kim Norman Hinz; Maik Thiemann	471;256;46900;23;43120;251	Liberec	2025-03-25
neuv.	s.r.o.	23098481	VlaPodlahy s.r.o.	Shromažďování, úprava a distribuce vody; Příprava staveniště	aktivní	ne	2025	Liberec	46007	Jan Vlačuha	36000;43120	Liberec	2025-03-24
neuv.	s.r.o.	23095491	Pemadero s.r.o.	Výroba pekařských, cukrářských a jiných moučných výrobků	aktivní	ne	2025	Liberec	46006	Petr Filo	107	Liberec	2025-03-24
neuv.	s.r.o.	23068779	BigMrs s.r.o.	Nespecializovaný maloobchod; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost; Činnosti reklamních agentur; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Nespecializovaný velkoobchod; Specializované návrhářské činnosti; Ostatní vzdělávání; Poskytování osobních služeb	aktivní	ne	2025	Liberec	46006	Adéla Saigh	471;77290;73110;00;46900;74100;855;96020	Liberec	2025-03-17
neuv.	s.r.o.	23050551	Byznys & daně s.r.o.	Ostatní zpracovatelský průmysl; Výroba papíru a výrobků z papíru; Účetnické a auditorské činnosti; daňové poradenství; Výroba oděvů; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Pilařská výroba a impregnace dřeva; zpracování a konečná úprava dřeva	aktivní	ano	2025	Liberec	46015	Tereza Kytýrová	32;17;69200;14;00;16100	Liberec	2025-03-11
neuv.	s.r.o.	23044853	Artemis Core s.r.o.	Počítačové programování, poradenství a související činnosti; Nespecializovaný maloobchod; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Nespecializovaný velkoobchod; Ostatní telekomunikační činnosti	aktivní	ne	2025	Liberec	46015	Martin Szajda; Petr Pavelek	620;471;00;46900;6190	Liberec	2025-03-11
neuv.	s.r.o.	23042753	X-Gru NetCompany, s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Příprava staveniště; Pronájem a správa vlastních nebo pronajatých nemovitostí; Počítačové programování, poradenství a související činnosti; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost; Úklidové činnosti; Opravy a údržba motorových vozidel, kromě motocyklů; Poskytování osobních služeb; Činnosti reklamních agentur; Poskytování ubytování	aktivní	ne	2025	Liberec	46001	Tomáš Křížek; Filip Grůša	00;43120;6820;620;77290;81290;45200;96090;73110;55	Liberec	2025-03-10
neuv.	s.r.o.	23016868	Unigen Czech Republic s.r.o.	Maloobchod s počítačovým a komunikačním zařízením; Velkoobchod s počítačovými a komunikačními zařízeními	aktivní	ano	2025	Liberec	46001	Paul Wenson Heng; Chad Parker Cahambing	47410;46510	Liberec	2025-03-03
neuv.	s.r.o.	23015772	HAMR Developerská s.r.o.	Nespecializovaný maloobchod; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost; Příprava staveniště; Pronájem a správa vlastních nebo pronajatých nemovitostí; Ostatní vzdělávání; Nespecializovaný velkoobchod; Sběr odpadů, kromě nebezpečných; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Technické zkoušky a analýzy; Činnosti reklamních agentur; Administrativní a kancelářské činnosti; Inženýrské činnosti a související technické poradenství	aktivní	ne	2025	Liberec	46006	Ivo Vorel	471;77290;43120;6820;855;46900;38110;00;71209;73110;82110;7112	Liberec	2025-03-03
neuv.	s.r.o.	23011483	Crypto Valley s.r.o.	Nespecializovaný velkoobchod; Umělecká tvorba a činnosti v oblasti scénických umění; Ostatní vzdělávání; Technické zkoušky a analýzy; Pronájem a správa vlastních nebo pronajatých nemovitostí; Nespecializovaný maloobchod; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Výzkum a vývoj v oblasti přírodních a technických věd; Činnosti reklamních agentur; Počítačové programování, poradenství a související činnosti; Administrativní a kancelářské činnosti; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost	aktivní	ne	2025	Liberec	46312	Petr Sluka	46900;90020;855;71209;6820;471;00;7219;73110;620;82110;77290	Liberec	2025-03-03
neuv.	s.r.o.	23008598	GYNEKOLOGICKO - PORODNICKÉ CENTRUM s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Nespecializovaný velkoobchod; Destilace, rektifikace a míchaní lihovin; Nespecializovaný maloobchod	aktivní	ne	2025	Liberec	46006	Ivana Bydžovská; Lucie Kratochvílová	00;46900;11010;471	Liberec	2025-02-28
neuv.	s.r.o.	22802746	Convex Systems s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Reklamní činnosti; Specializované návrhářské činnosti; Fotografické činnosti; Ostatní vzdělávání	aktivní	ano	2013	Liberec	46007	Jan Sikorjak	00;461;46900;471;731;74100;74200;855	Liberec	2013-01-28
neuv.	s.r.o.	22802673	Thermo-Fluid Engineering, s.r.o. v likvidaci	Překladatelské a tlumočnické činnosti; Umělecká tvorba a činnosti v oblasti scénických umění; Výroba strojů a zařízení j. n.; Ubytování v hotelích a podobných ubytovacích zařízeních; Architektonické činnosti; Inženýrské činnosti a související technické poradenství; Technické zkoušky a analýzy; Výzkum a vývoj v oblasti přírodních a technických věd; Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Výroba měřicích, zkušebních a časoměrných přístrojů	aktivní	ne	2013	Liberec	46008	Tomáš Vít; Václav Dvořák	74300;90020;28;55109;71110;7112;71209;721;00;265	Liberec	2013-01-23
neuv.	s.r.o.	22802576	GTE Dětřichov s.r.o.	Demolice a příprava staveniště; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Zprostředkování v oblasti nemovitostí; Architektonické činnosti; Inženýrské činnosti a související technické poradenství; Inženýrské činnosti a související technické poradenství; Výzkum a vývoj v oblasti přírodních a technických věd; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ne	2013	Liberec	46008		431;461;46900;471;68310;71110;7112;71121;721;7490	Liberec	2013-01-21
neuv.	s.r.o.	22802118	ŠONSKÝ architects s. r. o.	Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Architektonické činnosti; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ano	2013	Liberec	46001	Boris Šonský	461;46900;471;71110;7490	Liberec	2013-01-07
neuv.	s.r.o.	22801545	NZA s.r.o.	Výstavba bytových a nebytových budov; Demolice a příprava staveniště; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Počítačové programování, poradenství a související činnosti; Zprostředkování v oblasti nemovitostí; Architektonické činnosti; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ano	2012	Liberec	46015	Ivo Zeman	4120;431;461;46900;471;620;68310;71110;7490	Liberec	2012-12-19
neuv.	s.r.o.	22801448	Aybara work s.r.o.	Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Reklamní činnosti	aktivní	ne	2012	Liberec	46001	Michal Devátý	461;46900;471;731	Liberec	2012-12-14
neuv.	s.r.o.	22801430	FAT NO MORE s.r.o.	Výroba ostatních potravinářských výrobků j. n.; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Poskytování stravování v restauracích, u stánků a mobilních zařízení; Ostatní odborné, vědecké a technické činnosti j. n.; Administrativní a kancelářské činnosti; Ostatní vzdělávání j. n.; Umělecká tvorba a činnosti v oblasti scénických umění	aktivní	ano	2013	Liberec	46311	Pavel Brumlich; Dagmar Havelková	10890;461;46900;471;56100;7490;821;8559;90020	Liberec	2013-01-01
neuv.	s.r.o.	22801332	PRONTON Plus s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Nespecializovaný velkoobchod; Nespecializovaný maloobchod	aktivní	ne	2012	Liberec	46001	Jana Fiedlerová	00;46900;471	Liberec	2012-12-19
neuv.	s.r.o.	22801308	FALDI, s.r.o.	Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Reklamní činnosti; Ostatní odborné, vědecké a technické činnosti j. n.; Poskytování osobních služeb	aktivní	ne	2012			Jan Jílek	461;46900;471;731;7490;96090		2012-12-18
neuv.	s.r.o.	22801111	Michaela for Family, s.r.o.	Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Zprostředkování v oblasti nemovitostí; Reklamní činnosti; Specializované návrhářské činnosti; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ne	2012	Liberec	46001	Michaela Čechurová	461;46900;471;68310;731;74100;7490	Liberec	2012-12-28
neuv.	s.r.o.	22801057	BLACK restaurant s.r.o.	Maloobchod s pohonnými hmotami	aktivní	ne	2012	Praha	10200	Michaela Černá	47300		2012-12-05
neuv.	s.r.o.	22800786	SYNER Joule s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Podpůrné činnosti pro zemědělství a posklizňové činnosti; Podpůrné činnosti pro lesnictví; Výroba elektronických součástek a desek; Výroba elektrických zařízení; Výroba strojů a zařízení j. n.; Instalace průmyslových strojů a zařízení; Výroba elektřiny z obnovitelných zdrojů; Distribuce elektřiny; Příprava staveniště; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Počítačové programování, poradenství a související činnosti; Pronájem a správa vlastních nebo pronajatých nemovitostí; Inženýrské činnosti a související technické poradenství; Technické zkoušky a analýzy; Činnosti reklamních agentur; Fotografické činnosti; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost; Úklidové činnosti; Administrativní a kancelářské činnosti; Opravy a údržba přístrojů a zařízení převážně pro domácnost, dům a zahradu	aktivní	ano	2012	Liberec	46001	Adam Petr; Lukáš Urban	00;016;02400;261;27;28;33200;35120;35140;43120;46900;471;620;6820;7112;71209;73110;74200;772;812;82110;95220	Liberec	2012-12-04
neuv.	s.r.o.	22800697	RJ Consult Liberec s.r.o.	Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ne	2012	Liberec	46005	Radim Šlapák; Jaroslav Makovička	46900;471;7490	Liberec	2012-12-03
neuv.	s.r.o.	22800395	Lite Rental s.r.o.	Opravy a údržba motorových vozidel, kromě motocyklů; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost	aktivní	ne	2012	Liberec	46007	Miromil Holec	45200;461;46900;471;77290	Liberec	2012-11-27
neuv.	s.r.o.	22799915	Stelmoservis, s.r.o.	Demolice a příprava staveniště; Elektrické instalace; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Zprostředkování v oblasti nemovitostí; Ostatní odborné, vědecké a technické činnosti j. n.; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost; Administrativní a kancelářské činnosti	aktivní	ne	2012			Milan Moc	431;43210;461;46900;471;68310;7490;77290;821		2012-11-27
neuv.	s.r.o.	22799346	SEVEN friday s.r.o.	Demolice a příprava staveniště; Zprostředkování v oblasti velkoobchodu za provizi; Podpůrné činnosti pro dopravu; Zprostředkování v oblasti nemovitostí; Reklamní činnosti; Fotografické činnosti; Administrativní a kancelářské činnosti; Poskytování osobních služeb	aktivní	ne	2012			Milan Doležal	431;461;52290;68310;731;74200;821;96090		2012-10-22
neuv.	s.r.o.	22799052	Bohemia reality cz s.r.o.	Pronájem a správa vlastních nebo pronajatých nemovitostí	aktivní	ano	2012	Liberec	46005	Irena Divoký Mertlíková	6820	Liberec	2012-10-19
neuv.	s.r.o.	22799044	EURO DEAL s.r.o.	Zprostředkování v oblasti velkoobchodu za provizi; Zprostředkování v oblasti nemovitostí; Reklamní činnosti; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ano	2012	Liberec	46007	Tomáš Petrášek	461;68310;731;7490	Liberec	2012-10-19
neuv.	s.r.o.	22799001	SEBTIMI, s.r.o.	Výroba, obchod a služby neuvedené v přílohách 1 až 3 živnostenského zákona; Podpůrné činnosti pro zemědělství a posklizňové činnosti; Destilace, rektifikace a míchaní lihovin; Pilařská výroba a impregnace dřeva; zpracování a konečná úprava dřeva; Výroba lékařských a dentálních nástrojů a potřeb; Demolice a příprava staveniště; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Reklamní činnosti; Překladatelské a tlumočnické činnosti; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ne	2012	Liberec	46001	Milan Sedlák; Renáta Hölblingová	00;016;11010;16100;32500;431;461;46900;471;731;74300;7490	Liberec	2012-10-30
neuv.	s.r.o.	22798765	BlueEye s.r.o.	Počítačové programování, poradenství a související činnosti	aktivní	ano	2012	Liberec	46008	Karel Špánek	620	Liberec	2012-10-03
neuv.	s.r.o.	22798323	Geoplány s.r.o.	Smíšené hospodaření; Zprostředkování v oblasti velkoobchodu za provizi; Architektonické činnosti; Inženýrské činnosti a související technické poradenství	aktivní	ano	2012	Liberec	46007	Petr Štraus	01500;461;71110;71122	Liberec	2012-10-01
neuv.	s.r.o.	22798234	A-FIS s.r.o.	Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Ostatní odborné, vědecké a technické činnosti j. n.	aktivní	ne	2012	Liberec	46001	Leoš Holub	461;46900;471;7490	Liberec	2012-09-26
neuv.	s.r.o.	22798200	Podlahářství Landa s.r.o.	Výroba nábytku; Demolice a příprava staveniště; Zprostředkování v oblasti velkoobchodu za provizi; Nespecializovaný velkoobchod; Nespecializovaný maloobchod; Ostatní odborné, vědecké a technické činnosti j. n.; Pronájem a leasing výrobků pro osobní potřebu a převážně pro domácnost	aktivní	ano	2012	Liberec	46001	Miloslav Landa	31090;431;461;46900;471;7490;77290	Liberec	2012-09-19
neuv.	s.r.o.	22798196	HEAVEN Restaurants CZ s.r.o. "v likvidaci"	Poskytování stravování v restauracích, u stánků a mobilních zařízení	aktivní	ne	2012	Liberec	46001	Lukáš Roček; Ondřej Špika	56100	Liberec	2012-09-18
